avg_dep,airport,num_obs,datetime,avg_weather
40.16666666666666,MAF,6.0,2018-07-09,Clear
55.0,MAF,6.0,2018-07-10,Rain Light
7.625,MAF,8.0,2018-07-11,Clear
46.57142857142857,MAF,7.0,2018-07-12,Cold Severe
43.25,MAF,8.0,2018-07-13,Clear
-1.875,MAF,8.0,2018-07-14,Clear
4.75,MAF,8.0,2018-07-15,Clear
1.1428571428571428,MAF,7.0,2018-07-16,Rain Light
18.285714285714285,MAF,7.0,2018-07-17,Clear
-5.625,MAF,8.0,2018-07-18,Clear
37.0,MAF,8.0,2018-07-19,Clear
20.375,MAF,8.0,2018-07-20,Clear
39.625,MAF,8.0,2018-07-21,Clear
3.125,MAF,8.0,2018-07-22,Clear
1.7142857142857142,MAF,7.0,2018-07-23,Cold Severe
4.0,MAF,8.0,2018-07-24,Clear
35.875,MAF,8.0,2018-07-25,Clear
15.75,MAF,8.0,2018-07-26,Clear
12.5,MAF,8.0,2018-07-27,Clear
-6.625,MAF,8.0,2018-07-28,Clear
20.25,MAF,8.0,2018-07-29,Clear
30.285714285714285,MAF,7.0,2018-07-30,Clear
18.5,MAF,8.0,2018-07-31,Rain Light
-1.25,MAF,8.0,2018-08-01,Clear
13.428571428571427,MAF,7.0,2018-08-02,Clear
41.555555555555564,MAF,9.0,2018-08-03,Cold Severe
4.625,MAF,8.0,2018-08-04,Clear
-3.6666666666666665,MAF,9.0,2018-08-05,Clear
23.5,MAF,8.0,2018-08-06,Clear
23.25,MAF,8.0,2018-08-07,Clear
3.333333333333333,MAF,6.0,2018-08-08,Clear
-0.25,MAF,8.0,2018-08-09,Rain Light
-2.625,MAF,8.0,2018-08-10,Clear
23.25,MAF,8.0,2018-08-11,Rain Light
17.375,MAF,8.0,2018-08-12,Rain Light
49.83333333333334,MAF,6.0,2018-08-13,Clear
48.625,MAF,8.0,2018-08-14,Rain Light
-4.625,MAF,8.0,2018-08-15,Clear
2.5,MAF,8.0,2018-08-16,Clear
11.375,MAF,8.0,2018-08-17,Clear
1.0,MAF,6.0,2018-08-18,Clear
35.111111111111114,MAF,9.0,2018-08-19,Rain Light
14.625,MAF,8.0,2018-08-20,Rain Light
4.111111111111111,MAF,9.0,2018-08-21,Clear
-11.25,MAF,8.0,2018-08-22,Clear
-6.0,MAF,8.0,2018-08-23,Clear
9.375,MAF,8.0,2018-08-24,Clear
-4.0,MAF,6.0,2018-08-25,Rain Light
8.0,MAF,6.0,2018-08-26,Clear
19.125,MAF,8.0,2018-08-27,Cold Severe
-3.375,MAF,8.0,2018-08-28,Rain Light
28.25,MAF,8.0,2018-08-29,Clear
-1.25,MAF,8.0,2018-08-30,Clear
-7.25,MAF,8.0,2018-08-31,Clear
-6.2,MAF,5.0,2018-09-01,Clear
-10.857142857142858,MAF,7.0,2018-09-02,Rain Light
-2.888888888888889,MAF,9.0,2018-09-03,Clear
12.555555555555555,MAF,9.0,2018-09-04,Clear
6.625,MAF,8.0,2018-09-05,Rain Light
29.0,MAF,7.0,2018-09-06,Rain Light
26.857142857142854,MAF,7.0,2018-09-07,Rain Light
69.4,MAF,5.0,2018-09-08,Rain Light
-0.14285714285714285,MAF,7.0,2018-09-09,Clear
10.444444444444443,MAF,9.0,2018-09-10,Clear
52.0,MAF,9.0,2018-09-11,Cold Severe
18.444444444444443,MAF,9.0,2018-09-12,Clear
1.7777777777777777,MAF,9.0,2018-09-13,Clear
19.5,MAF,8.0,2018-09-14,Clear
48.0,MAF,6.0,2018-09-15,Rain Light
-7.142857142857142,MAF,7.0,2018-09-16,Rain Light
48.33333333333334,MAF,9.0,2018-09-17,Clear
34.77777777777778,MAF,9.0,2018-09-18,Clear
2.875,MAF,8.0,2018-09-19,Clear
54.0,MAF,8.0,2018-09-20,Clear
44.0,MAF,6.0,2018-09-21,Rain Light
33.2,MAF,5.0,2018-09-22,Rain Light
1.7142857142857142,MAF,7.0,2018-09-23,Clear
2.333333333333333,MAF,9.0,2018-09-24,Clear
1.6666666666666667,MAF,9.0,2018-09-25,Clear
68.375,MAF,8.0,2018-09-26,Rain Light
14.666666666666664,MAF,9.0,2018-09-27,Clear
-7.4444444444444455,MAF,9.0,2018-09-28,Clear
8.666666666666666,MAF,6.0,2018-09-29,Fog Moderate
6.571428571428571,MAF,7.0,2018-09-30,Clear
8.625,MAF,8.0,2018-10-01,Clear
1.0,MAF,8.0,2018-10-02,Cold Severe
13.25,MAF,8.0,2018-10-03,Rain Light
-3.3,MAF,10.0,2018-10-04,Rain Light
-6.727272727272728,MAF,11.0,2018-10-05,Clear
6.571428571428571,MAF,7.0,2018-10-06,Rain Light
29.7,MAF,10.0,2018-10-07,Rain Light
44.3,MAF,10.0,2018-10-08,Rain Light
229.8,MAF,10.0,2018-10-09,Rain Light
24.4,MAF,10.0,2018-10-10,Clear
13.181818181818182,MAF,11.0,2018-10-11,Clear
8.181818181818182,MAF,11.0,2018-10-12,Rain Light
105.8,MAF,5.0,2018-10-13,Rain Light
21.777777777777782,MAF,9.0,2018-10-14,Clear
111.0,MAF,10.0,2018-10-15,Clear
15.0,MAF,11.0,2018-10-16,Rain Light
100.54545454545456,MAF,11.0,2018-10-17,Rain Light
28.54545454545455,MAF,11.0,2018-10-18,Rain Light
24.9,MAF,10.0,2018-10-19,Rain Light
1.1666666666666667,MAF,6.0,2018-10-20,Clear
-5.222222222222221,MAF,9.0,2018-10-21,Clear
-2.0,MAF,11.0,2018-10-22,Clear
46.28571428571429,MAF,7.0,2018-10-23,Fog Severe
17.5,MAF,10.0,2018-10-24,Rain Moderate
45.66666666666666,MAF,9.0,2018-10-25,Clear
3.4545454545454546,MAF,11.0,2018-10-26,Fog Moderate
-8.285714285714286,MAF,7.0,2018-10-27,Clear
13.4,MAF,10.0,2018-10-28,Clear
11.636363636363635,MAF,11.0,2018-10-29,Cold Severe
0.9166666666666666,MAF,12.0,2018-10-30,Clear
35.5,MAF,10.0,2018-10-31,Rain Light
17.166666666666668,MAF,12.0,2018-11-01,Rain Light
-5.727272727272728,MAF,11.0,2018-11-02,Clear
-3.625,MAF,8.0,2018-11-03,Clear
14.75,MAF,12.0,2018-11-04,Clear
-3.8333333333333335,MAF,12.0,2018-11-05,Clear
-5.5,MAF,12.0,2018-11-06,Clear
34.916666666666664,MAF,12.0,2018-11-07,Fog Severe
42.9,MAF,10.0,2018-11-08,Fog Severe
12.0,MAF,10.0,2018-11-09,Clear
5.5,MAF,8.0,2018-11-10,Clear
9.25,MAF,12.0,2018-11-11,Clear
21.0,MAF,12.0,2018-11-12,Rain Light
13.363636363636365,MAF,11.0,2018-11-13,Clear
15.583333333333336,MAF,12.0,2018-11-14,Clear
-0.3636363636363637,MAF,11.0,2018-11-15,Clear
6.2727272727272725,MAF,11.0,2018-11-16,Cold Severe
71.375,MAF,8.0,2018-11-17,Clear
-1.6363636363636365,MAF,11.0,2018-11-18,Clear
-0.5,MAF,12.0,2018-11-19,Fog Moderate
-6.333333333333332,MAF,12.0,2018-11-20,Clear
-4.583333333333333,MAF,12.0,2018-11-21,Clear
22.33333333333333,MAF,6.0,2018-11-22,Fog Severe
-3.75,MAF,8.0,2018-11-23,Clear
-5.181818181818182,MAF,11.0,2018-11-24,Clear
5.538461538461538,MAF,13.0,2018-11-25,Fog Moderate
-6.666666666666668,MAF,9.0,2018-11-26,Clear
13.833333333333336,MAF,12.0,2018-11-27,Clear
-3.8333333333333335,MAF,12.0,2018-11-28,Clear
-7.416666666666668,MAF,12.0,2018-11-29,Clear
1.5,MAF,12.0,2018-11-30,Fog Moderate
31.88888888888889,MAF,9.0,2018-12-01,Clear
9.454545454545457,MAF,11.0,2018-12-02,Clear
0.7272727272727273,MAF,11.0,2018-12-03,Clear
1.5,MAF,12.0,2018-12-04,Clear
0.38461538461538464,MAF,13.0,2018-12-05,Rain Light
3.7692307692307687,MAF,13.0,2018-12-06,Clear
1.9166666666666667,MAF,12.0,2018-12-07,Rain Light
67.66666666666667,MAF,9.0,2018-12-08,Snow Light
21.818181818181817,MAF,11.0,2018-12-09,Clear
-3.4545454545454546,MAF,11.0,2018-12-10,Fog Moderate
-4.454545454545454,MAF,11.0,2018-12-11,Clear
3.6666666666666665,MAF,12.0,2018-12-12,Clear
32.769230769230774,MAF,13.0,2018-12-13,Rain Light
11.083333333333336,MAF,12.0,2018-12-14,Clear
5.5,MAF,8.0,2018-12-15,Clear
-0.3636363636363637,MAF,11.0,2018-12-16,Clear
3.9090909090909087,MAF,11.0,2018-12-17,Clear
28.5,MAF,10.0,2018-12-18,Rain Light
-4.6,MAF,10.0,2018-12-19,Rain Light
13.272727272727273,MAF,11.0,2018-12-20,Clear
10.090909090909092,MAF,11.0,2018-12-21,Clear
24.6,MAF,10.0,2018-12-22,Clear
14.333333333333336,MAF,9.0,2018-12-23,Clear
-4.375,MAF,8.0,2018-12-24,Clear
34.5,MAF,8.0,2018-12-25,Fog Severe
75.1,MAF,10.0,2018-12-26,Rain Light
57.85714285714285,MAF,7.0,2018-12-27,Clear
18.6,MAF,10.0,2018-12-28,Clear
23.88888888888889,MAF,9.0,2018-12-29,Clear
7.666666666666668,MAF,9.0,2018-12-30,Clear
32.44444444444444,MAF,9.0,2018-12-31,Clear
16.5,MAF,8.0,2019-01-01,Clear
24.7,MAF,10.0,2019-01-02,Clear
4.727272727272728,MAF,11.0,2019-01-03,Clear
10.363636363636363,MAF,11.0,2019-01-04,Clear
1.0,MAF,8.0,2019-01-05,Clear
-8.222222222222221,MAF,9.0,2019-01-06,Clear
29.142857142857146,MAF,14.0,2019-01-07,Rain Light
-4.0,MAF,13.0,2019-01-08,Clear
-4.461538461538462,MAF,13.0,2019-01-09,Clear
-7.928571428571429,MAF,14.0,2019-01-10,Clear
0.21428571428571427,MAF,14.0,2019-01-11,Rain Light
19.142857142857142,MAF,7.0,2019-01-12,Clear
22.0,MAF,9.0,2019-01-13,Clear
13.461538461538463,MAF,13.0,2019-01-14,Fog Severe
-7.461538461538463,MAF,13.0,2019-01-15,Clear
-0.5833333333333334,MAF,12.0,2019-01-16,Fog Severe
-4.571428571428571,MAF,14.0,2019-01-17,Clear
-1.3571428571428572,MAF,14.0,2019-01-18,Clear
-5.857142857142858,MAF,7.0,2019-01-19,Clear
-0.7777777777777778,MAF,9.0,2019-01-20,Clear
-7.142857142857142,MAF,14.0,2019-01-21,Clear
13.615384615384615,MAF,13.0,2019-01-22,Clear
-4.076923076923077,MAF,13.0,2019-01-23,Clear
0.21428571428571427,MAF,14.0,2019-01-24,Clear
14.785714285714285,MAF,14.0,2019-01-25,Clear
202.7142857142857,MAF,7.0,2019-01-26,Clear
3.6666666666666665,MAF,9.0,2019-01-27,Clear
0.9285714285714286,MAF,14.0,2019-01-28,Clear
12.230769230769232,MAF,13.0,2019-01-29,Clear
-7.769230769230768,MAF,13.0,2019-01-30,Clear
3.2142857142857144,MAF,14.0,2019-01-31,Clear
-7.666666666666668,MAF,12.0,2019-02-01,Fog Severe
-1.2857142857142858,MAF,7.0,2019-02-02,Rain Light
-3.375,MAF,8.0,2019-02-03,Clear
9.0,MAF,14.0,2019-02-04,Clear
-5.5,MAF,12.0,2019-02-05,Clear
-5.25,MAF,12.0,2019-02-06,Rain Light
13.928571428571427,MAF,14.0,2019-02-07,Clear
3.0,MAF,14.0,2019-02-08,Clear
12.666666666666664,MAF,6.0,2019-02-09,Clear
3.0,MAF,8.0,2019-02-10,Clear
-4.357142857142857,MAF,14.0,2019-02-11,Rain Light
-6.5,MAF,12.0,2019-02-12,Clear
10.25,MAF,12.0,2019-02-13,Clear
-1.0,MAF,12.0,2019-02-14,Clear
-3.333333333333333,MAF,12.0,2019-02-15,Fog Moderate
-2.4285714285714284,MAF,7.0,2019-02-16,Clear
-3.0909090909090913,MAF,11.0,2019-02-17,Clear
1.8333333333333333,MAF,12.0,2019-02-18,Clear
18.3,MAF,10.0,2019-02-19,Clear
7.083333333333332,MAF,12.0,2019-02-20,Clear
18.08333333333333,MAF,12.0,2019-02-21,Clear
44.58333333333334,MAF,12.0,2019-02-22,Clear
69.5,MAF,6.0,2019-02-23,Storm Severe
10.636363636363637,MAF,11.0,2019-02-24,Clear
-3.4166666666666665,MAF,12.0,2019-02-25,Clear
6.083333333333332,MAF,12.0,2019-02-26,Clear
52.375,MAF,8.0,2019-02-27,Clear
56.16666666666666,MAF,12.0,2019-02-28,Fog Moderate
18.5,MAF,12.0,2019-03-01,Fog Severe
-3.0,MAF,7.0,2019-03-02,Fog Severe
18.5,MAF,12.0,2019-03-03,Fog Severe
18.363636363636363,MAF,11.0,2019-03-04,Clear
-1.6666666666666667,MAF,12.0,2019-03-05,Clear
-10.083333333333334,MAF,12.0,2019-03-06,Clear
6.083333333333332,MAF,12.0,2019-03-07,Clear
2.4166666666666665,MAF,12.0,2019-03-08,Clear
32.333333333333336,MAF,9.0,2019-03-09,Rain Light
34.90909090909091,MAF,11.0,2019-03-10,Rain Light
23.3,MAF,10.0,2019-03-11,Fog Severe
20.285714285714285,MAF,7.0,2019-03-12,Rain Light
81.33333333333333,MAF,6.0,2019-03-13,Storm Severe
45.5,MAF,12.0,2019-03-14,Fog Moderate
-0.9166666666666666,MAF,12.0,2019-03-15,Clear
-5.222222222222221,MAF,9.0,2019-03-16,Clear
-1.9090909090909087,MAF,11.0,2019-03-17,Clear
-9.916666666666666,MAF,12.0,2019-03-18,Clear
-8.333333333333334,MAF,12.0,2019-03-19,Clear
1.9166666666666667,MAF,12.0,2019-03-20,Clear
10.416666666666666,MAF,12.0,2019-03-21,Clear
-8.166666666666666,MAF,12.0,2019-03-22,Rain Light
-6.4444444444444455,MAF,9.0,2019-03-23,Fog Severe
-0.9166666666666666,MAF,12.0,2019-03-24,Fog Severe
-7.75,MAF,12.0,2019-03-25,Clear
-4.416666666666667,MAF,12.0,2019-03-26,Clear
-1.0833333333333333,MAF,12.0,2019-03-27,Clear
-4.583333333333333,MAF,12.0,2019-03-28,Clear
-1.5833333333333333,MAF,12.0,2019-03-29,Clear
-1.4444444444444444,MAF,9.0,2019-03-30,Clear
7.090909090909091,MAF,11.0,2019-03-31,Clear
8.909090909090908,MAF,11.0,2019-04-01,Clear
-8.454545454545455,MAF,11.0,2019-04-02,Clear
-5.8,MAF,10.0,2019-04-03,Clear
6.363636363636362,MAF,11.0,2019-04-04,Clear
15.727272727272727,MAF,11.0,2019-04-05,Clear
-3.2,MAF,5.0,2019-04-06,Rain Light
102.6,MAF,10.0,2019-04-07,Clear
33.7,MAF,10.0,2019-04-08,Clear
-0.5,MAF,10.0,2019-04-09,Clear
-5.5,MAF,8.0,2019-04-10,Clear
-0.5454545454545454,MAF,11.0,2019-04-11,Fog Moderate
-1.3636363636363635,MAF,11.0,2019-04-12,Clear
70.83333333333333,MAF,6.0,2019-04-13,Rain Light
11.9,MAF,10.0,2019-04-14,Clear
-8.181818181818182,MAF,11.0,2019-04-15,Clear
-9.6,MAF,10.0,2019-04-16,Clear
5.75,MAF,8.0,2019-04-17,Clear
45.27272727272727,MAF,11.0,2019-04-18,Clear
-0.2727272727272727,MAF,11.0,2019-04-19,Clear
4.571428571428571,MAF,7.0,2019-04-20,Clear
-7.5555555555555545,MAF,9.0,2019-04-21,Clear
1.6363636363636365,MAF,11.0,2019-04-22,Fog Moderate
5.0,MAF,10.0,2019-04-23,Rain Light
45.8,MAF,10.0,2019-04-24,Rain Light
0.7272727272727273,MAF,11.0,2019-04-25,Clear
-2.636363636363636,MAF,11.0,2019-04-26,Clear
-8.285714285714286,MAF,7.0,2019-04-27,Clear
1.181818181818182,MAF,11.0,2019-04-28,Clear
-2.2,MAF,10.0,2019-04-29,Clear
20.142857142857142,MAF,7.0,2019-04-30,Rain Light
8.0,MAF,8.0,2019-05-01,Fog Moderate
56.66666666666666,MAF,6.0,2019-05-02,Clear
7.0,MAF,9.0,2019-05-03,Fog Moderate
-4.5,MAF,6.0,2019-05-04,Rain Light
-7.090909090909091,MAF,11.0,2019-05-05,Cold Severe
-5.222222222222221,MAF,9.0,2019-05-06,Clear
144.125,MAF,8.0,2019-05-07,Rain Light
111.8,MAF,5.0,2019-05-08,Rain Light
0.25,MAF,8.0,2019-05-09,Clear
12.0,MAF,6.0,2019-05-10,Rain Light
21.4,MAF,5.0,2019-05-11,Rain Light
6.9,MAF,10.0,2019-05-12,Clear
3.125,MAF,8.0,2019-05-13,Rain Light
-8.625,MAF,8.0,2019-05-14,Rain Light
-4.25,MAF,8.0,2019-05-15,Clear
-4.25,MAF,8.0,2019-05-16,Clear
-6.875,MAF,8.0,2019-05-17,Clear
1.0,MAF,3.0,2019-05-18,Clear
20.0,MAF,10.0,2019-05-19,Clear
6.875,MAF,8.0,2019-05-20,Fog Moderate
2.833333333333333,MAF,6.0,2019-05-21,Precipitation UNK
0.75,MAF,8.0,2019-05-22,Clear
-5.857142857142858,MAF,7.0,2019-05-23,Clear
3.0,MAF,8.0,2019-05-24,Clear
-2.5,MAF,6.0,2019-05-25,Clear
-5.4444444444444455,MAF,9.0,2019-05-26,Clear
-5.875,MAF,8.0,2019-05-27,Clear
0.5,MAF,8.0,2019-05-28,Clear
4.2,MAF,5.0,2019-05-29,Clear
7.375,MAF,8.0,2019-05-30,Rain Light
-1.25,MAF,8.0,2019-05-31,Rain Light
0.5,MAF,6.0,2019-06-01,Fog Moderate
8.181818181818182,MAF,11.0,2019-06-02,Rain Moderate
0.2222222222222222,MAF,9.0,2019-06-03,Rain Light
-5.5555555555555545,MAF,9.0,2019-06-04,Rain Light
5.0,MAF,8.0,2019-06-05,Rain Moderate
-3.125,MAF,8.0,2019-06-06,Clear
1.7777777777777777,MAF,9.0,2019-06-07,Clear
21.222222222222218,MAF,9.0,2019-06-08,Fog Moderate
137.75,MAF,4.0,2019-06-09,Fog Moderate
122.5,MAF,6.0,2019-06-10,Fog Moderate
18.75,MAF,8.0,2019-06-11,Clear
4.0,MAF,8.0,2019-06-12,Clear
6.25,MAF,8.0,2019-06-13,Fog Moderate
-7.0,MAF,9.0,2019-06-14,Clear
11.777777777777779,MAF,9.0,2019-06-15,Clear
23.0,MAF,6.0,2019-06-16,Clear
23.11111111111111,MAF,9.0,2019-06-17,Fog Severe
19.25,MAF,8.0,2019-06-18,Clear
41.8,MAF,5.0,2019-06-19,Fog Moderate
-4.4444444444444455,MAF,9.0,2019-06-20,Clear
-4.375,MAF,8.0,2019-06-21,Clear
-6.142857142857142,MAF,7.0,2019-06-22,Clear
-7.4,MAF,5.0,2019-06-23,Clear
-1.25,MAF,8.0,2019-06-24,Clear
7.625,MAF,8.0,2019-06-25,Fog Moderate
20.0,MAF,8.0,2019-06-26,Clear
30.625,MAF,8.0,2019-06-27,Clear
-2.142857142857143,MAF,7.0,2019-06-28,Clear
4.5,MAF,6.0,2019-06-29,Clear
-1.125,MAF,8.0,2019-06-30,Clear
23.511038961038963,MCI,101.0,2018-01-01,Cold Severe
10.929084967320263,MCI,107.0,2018-01-02,Clear
6.347101449275363,MCI,110.0,2018-01-03,Clear
9.973504273504274,MCI,102.0,2018-01-04,Clear
6.554589371980676,MCI,115.0,2018-01-05,Clear
9.628030303030302,MCI,74.0,2018-01-06,Clear
0.8575096314185497,MCI,104.0,2018-01-07,Rain Light
31.754081898800212,MCI,115.0,2018-01-08,Fog Severe
2.8787037037037035,MCI,113.0,2018-01-09,Clear
-2.0796296296296295,MCI,114.0,2018-01-10,Clear
25.013555406513152,MCI,116.0,2018-01-11,Rain Light
24.788707729468598,MCI,110.0,2018-01-12,Clear
-2.963492063492063,MCI,75.0,2018-01-13,Clear
2.649893673577884,MCI,85.0,2018-01-14,Snow Light
13.722925368977998,MCI,114.0,2018-01-15,Snow Light
35.01835317460318,MCI,105.0,2018-01-16,Snow Light
15.783101851851852,MCI,110.0,2018-01-17,Clear
13.538081314397104,MCI,114.0,2018-01-18,Clear
-2.3117362470102196,MCI,119.0,2018-01-19,Clear
-5.607142857142857,MCI,74.0,2018-01-20,Rain Light
1.1597720906544433,MCI,93.0,2018-01-21,Clear
3.4485658590921755,MCI,114.0,2018-01-22,Rain Light
5.740740740740741,MCI,113.0,2018-01-23,Snow Light
-4.171136745974525,MCI,116.0,2018-01-24,Clear
-5.216867797347249,MCI,119.0,2018-01-25,Clear
-5.429990215264188,MCI,119.0,2018-01-26,Clear
-5.079184704184704,MCI,74.0,2018-01-27,Clear
0.5275222369649613,MCI,95.0,2018-01-28,Clear
5.296296296296297,MCI,117.0,2018-01-29,Clear
-0.3613901572805684,MCI,115.0,2018-01-30,Clear
-0.4892220085983607,MCI,116.0,2018-01-31,Clear
-1.635172501268392,MCI,118.0,2018-02-01,Clear
12.439417989417988,MCI,117.0,2018-02-02,Clear
1.0974627224627227,MCI,73.0,2018-02-03,Clear
4.1965213358070494,MCI,77.0,2018-02-04,Snow Moderate
10.075264550264551,MCI,116.0,2018-02-05,Clear
0.5432707355242558,MCI,113.0,2018-02-06,Clear
21.914578111946536,MCI,112.0,2018-02-07,Snow Light
-1.0317460317460316,MCI,116.0,2018-02-08,Clear
8.383060515873016,MCI,109.0,2018-02-09,Fog Moderate
0.3754088504088502,MCI,75.0,2018-02-10,Snow Light
19.146895424836604,MCI,90.0,2018-02-11,Snow Light
4.385912698412699,MCI,118.0,2018-02-12,Clear
2.055233494363929,MCI,111.0,2018-02-13,Clear
-4.491810387550798,MCI,100.0,2018-02-14,Clear
14.335690943043884,MCI,117.0,2018-02-15,Clear
8.753745791245791,MCI,121.0,2018-02-16,Snow Light
-0.8828703703703704,MCI,74.0,2018-02-17,Snow Light
1.9491095162147791,MCI,90.0,2018-02-18,Clear
9.054671717171717,MCI,121.0,2018-02-19,Rain Light
216.7146825396825,MCI,83.0,2018-02-20,Rain Light
21.037037037037035,MCI,118.0,2018-02-21,Clear
39.93310784022203,MCI,106.0,2018-02-22,Rain Light
11.326820839978737,MCI,122.0,2018-02-23,Rain Light
3.878240740740741,MCI,74.0,2018-02-24,Rain Light
5.933888028895769,MCI,104.0,2018-02-25,Clear
-3.0857921318447636,MCI,122.0,2018-02-26,Clear
-3.886846405228758,MCI,120.0,2018-02-27,Clear
-2.4547619047619045,MCI,119.0,2018-02-28,Rain Light
58.81699875466999,MCI,122.0,2018-03-01,Clear
7.958664021164021,MCI,112.0,2018-03-02,Clear
26.37409420289855,MCI,74.0,2018-03-03,Clear
-0.9911996687858756,MCI,105.0,2018-03-04,Clear
7.653448468589313,MCI,119.0,2018-03-05,Rain Light
1.1929399367755533,MCI,122.0,2018-03-06,Snow Light
-1.4409792085848423,MCI,112.0,2018-03-07,Snow Light
-2.1157581453634084,MCI,125.0,2018-03-08,Clear
4.123466810966811,MCI,126.0,2018-03-09,Clear
5.7010582010582,MCI,97.0,2018-03-10,Clear
1.158344805676163,MCI,116.0,2018-03-11,Rain Light
-1.3376190476190477,MCI,124.0,2018-03-12,Fog Moderate
-1.6644444444444444,MCI,121.0,2018-03-13,Clear
0.9927849927849929,MCI,128.0,2018-03-14,Clear
0.6987133237133237,MCI,128.0,2018-03-15,Clear
6.568482443482442,MCI,128.0,2018-03-16,Rain Light
-2.011904761904762,MCI,97.0,2018-03-17,Fog Moderate
0.741189829032676,MCI,116.0,2018-03-18,Fog Moderate
3.7264689501531616,MCI,127.0,2018-03-19,Rain Light
-1.3604377104377108,MCI,124.0,2018-03-20,Rain Light
6.2566590563165905,MCI,109.0,2018-03-21,Clear
17.94382006882007,MCI,127.0,2018-03-22,Clear
3.5028860028860027,MCI,128.0,2018-03-23,Clear
2.001736111111111,MCI,98.0,2018-03-24,Rain Light
-2.931816844715288,MCI,115.0,2018-03-25,Rain Light
-0.10912698412698418,MCI,128.0,2018-03-26,Rain Light
-2.271414647730437,MCI,126.0,2018-03-27,Rain Light
0.5752488252488254,MCI,126.0,2018-03-28,Rain Light
11.800805675805675,MCI,128.0,2018-03-29,Fog Severe
0.3449944305207466,MCI,127.0,2018-03-30,Clear
-4.0625,MCI,98.0,2018-03-31,Clear
10.27905179615706,MCI,116.0,2018-04-01,Snow Moderate
15.800543024227236,MCI,126.0,2018-04-02,Snow Light
13.00314814814815,MCI,127.0,2018-04-03,Rain Light
20.623905723905725,MCI,128.0,2018-04-04,Clear
1.6452241715399616,MCI,131.0,2018-04-05,Clear
4.340703399913926,MCI,131.0,2018-04-06,Clear
1.6002936956326785,MCI,90.0,2018-04-07,Snow Light
-0.8731684981684982,MCI,118.0,2018-04-08,Snow Light
7.284961534961536,MCI,130.0,2018-04-09,Clear
-0.653029100529101,MCI,128.0,2018-04-10,Rain Light
-3.900664983164983,MCI,130.0,2018-04-11,Fog Moderate
-2.8858333333333337,MCI,130.0,2018-04-12,Clear
7.91060866060866,MCI,128.0,2018-04-13,Rain Light
2.1791666666666667,MCI,79.0,2018-04-14,Rain Light
38.12697622996131,MCI,112.0,2018-04-15,Snow Light
38.79742424242424,MCI,125.0,2018-04-16,Fog Moderate
7.6138095238095245,MCI,128.0,2018-04-17,Clear
-2.5164141414141414,MCI,126.0,2018-04-18,Clear
10.931607744107744,MCI,127.0,2018-04-19,Clear
5.447748885248886,MCI,129.0,2018-04-20,Clear
-3.5841565349544076,MCI,79.0,2018-04-21,Rain Light
2.2285258688243768,MCI,117.0,2018-04-22,Rain Light
-2.6718554593554593,MCI,125.0,2018-04-23,Clear
-0.40424957150309265,MCI,125.0,2018-04-24,Clear
10.422267769014345,MCI,126.0,2018-04-25,Rain Light
3.4492105742105745,MCI,130.0,2018-04-26,Fog Moderate
3.3084675584675582,MCI,129.0,2018-04-27,Clear
-5.0121453900709225,MCI,80.0,2018-04-28,Clear
1.0286922015182884,MCI,120.0,2018-04-29,Clear
-5.046273234629399,MCI,129.0,2018-04-30,Clear
-0.8690476190476192,MCI,127.0,2018-05-01,Rain Light
2.034060846560847,MCI,128.0,2018-05-02,Rain Moderate
10.057632117491272,MCI,125.0,2018-05-03,Rain Light
2.061150793650793,MCI,130.0,2018-05-04,Rain Light
-4.6013636363636365,MCI,81.0,2018-05-05,Clear
3.6223591549295775,MCI,119.0,2018-05-06,Rain Light
-5.061243386243386,MCI,127.0,2018-05-07,Clear
-4.709656084656085,MCI,127.0,2018-05-08,Clear
-0.8869226369226378,MCI,123.0,2018-05-09,Rain Light
4.597557656768183,MCI,127.0,2018-05-10,Clear
8.029761904761905,MCI,129.0,2018-05-11,Rain Light
-1.067962962962963,MCI,76.0,2018-05-12,Rain Light
4.858168051685037,MCI,114.0,2018-05-13,Clear
32.937448292448295,MCI,126.0,2018-05-14,Clear
14.796326683826685,MCI,121.0,2018-05-15,Rain Light
19.779856839067367,MCI,122.0,2018-05-16,Fog Severe
3.175324675324676,MCI,129.0,2018-05-17,Rain Light
1.0277777777777777,MCI,128.0,2018-05-18,Clear
-2.8636700336700334,MCI,80.0,2018-05-19,Rain Light
5.548620604541656,MCI,119.0,2018-05-20,Rain Light
7.757215007215007,MCI,129.0,2018-05-21,Fog Severe
6.706709956709955,MCI,126.0,2018-05-22,Clear
5.330432773853827,MCI,125.0,2018-05-23,Clear
-0.943362193362193,MCI,129.0,2018-05-24,Rain Light
1.5330086580086582,MCI,129.0,2018-05-25,Rain Light
-1.772930283224401,MCI,80.0,2018-05-26,Clear
-2.9808201058201056,MCI,95.0,2018-05-27,Clear
-1.2440174319834636,MCI,116.0,2018-05-28,Rain Light
11.458723196881094,MCI,127.0,2018-05-29,Rain Light
5.481693121693122,MCI,126.0,2018-05-30,Rain Moderate
5.023989898989899,MCI,128.0,2018-05-31,Clear
6.657852965747703,MCI,127.0,2018-06-01,Clear
5.411987522281639,MCI,81.0,2018-06-02,Rain Light
4.602454684691527,MCI,119.0,2018-06-03,Clear
-0.6076238576238578,MCI,129.0,2018-06-04,Clear
5.073773448773449,MCI,129.0,2018-06-05,Clear
0.7792929292929293,MCI,128.0,2018-06-06,Clear
